index,entity_value
23484,['10.2cm']
23485,['8 inch']
23486,['3']
23487,['8 inch']
23488,"['20.4""']"
23489,['220mm']
23490,['600mm']
23491,['50mm']
23492,['50mm']
23493,[None]
23494,['Supporta TV fino a 60']
23495,['Supporta TV fino a 60']
23496,"['20"" cm / 8"" inch']"
23497,['70cm']
23498,['49 cm']
23499,['Approx 70-80 Gram Spice Capacity']
23500,['10.5']
23501,['5.3 inch wide']
23502,['5.3 inch wide']
23503,"['133""']"
23504,['cm( 23.E']
23505,['08 cm']
23506,['10 cm']
23507,[None]
23508,['Adventure Quencher 4Ooz']
23509,['Adventure Quencher 4Ooz']
23510,['35CM']
23511,[None]
23512,[None]
23513,['8']
23514,['70 CM']
23515,[None]
23516,['Height:1Scm']
23517,['Height:1Scm']
23518,"['EZZZZZi3Li rilll6Mooumhn""bey']"
23519,['7.6cm/3inch']
23520,['7.6cm/3inch']
23521,['4.7 in']
23522,['4.7 in']
23523,['CAPACITY: Approx 10 ounce']
23524,['CAPACITY: Approx 10 ounce']
23525,['159.99cm']
23526,['18.5cm']
23527,['18.5cm']
23528,['Iphone 7']
23529,['6']
23530,['Iphone 7']
23531,['12 KG']
23532,['5.4 in']
23533,['3.8 Cm s']
23534,['3.8 Cm s']
23535,['1']
23536,['Order 3 pieces: 3mX1.Sm']
23537,['Order 3 pieces: 3mX1.Sm']
23538,['Not found']
23539,['Not found']
23540,"['4.06""']"
23541,"['4.06""']"
23542,['Not found']
23543,['Not found']
23544,[None]
23545,['6.5ft']
23546,['6o0ml']
23547,['6o0ml']
23548,['28cm']
23549,['20cm']
23550,['60 g']
23551,[None]
23552,[None]
23553,['77 LB']
23554,['5CM']
23555,['0 12.5cm']
23556,['Not found']
23557,[None]
23558,[None]
23559,[None]
23560,['264 lb']
23561,['25mm/o.98in']
23562,['6.69in']
23563,['9cm/3.54in']
23564,['27cm']
23565,['18.5cm']
23566,['b5em']
23567,['82cm']
23568,['82cm']
23569,[None]
23570,[None]
23571,['9cm']
23572,[None]
23573,['20']
23574,['30 36']
23575,['8']
23576,['91 kg']
23577,['1Ocm (3.9inch)']
23578,['22.5cm/8.85inch']
23579,['3cm/1.18inch']
23580,"['4.5""']"
23581,['Not found']
23582,"['30.12""']"
23583,"['41.6""']"
23584,[None]
23585,['14.7']
23586,['3']
23587,['Dimensioni 250mm x 310mm x Imm di spessore']
23588,[None]
23589,['900 G']
23590,['Not found']
23591,[None]
23592,['292mm']
23593,['6.5cm']
23594,['E12.1xMax 40W']
23595,['Not found']
23596,['409 g']
23597,[None]
23598,['2']
23599,['37*11*60mm']
23600,['Not found']
23601,['36.41-50inch']
23602,[None]
23603,['9 g']
23604,['6 lb']
23605,['8']
23606,['7.7 lb']
23607,['Not found']
23608,"['8""']"
23609,"['8""']"
23610,[None]
23611,['Not found']
23612,['4500k']
23613,['LOAD BEARING: 250 LBS']
23614,['12.59']
23615,[None]
23616,['2 epaisseur']
23617,['15.7in']
23618,['Weight: 5.60z']
23619,['Not found']
23620,['48in']
23621,['48in']
23622,['GU1o']
23623,['GU1o']
23624,['20cm/7.87in']
23625,['20cm/7.87in']
23626,['4.1in']
23627,['3.9 in / 10 cm']
23628,['3.9 in / 10 cm']
23629,['DX] Itwv5 JEOxvtItEIf']
23630,['DtR+D-7cm']
23631,['DtR+D-7cm']
23632,['Not found']
23633,['Not found']
23634,['Not found']
23635,['Not found']
23636,['4OMM']
23637,[None]
23638,['Net weight: 188g/0.4141b']
23639,['Not found']
23640,['0 54 mm']
23641,['295 mm']
23642,['1020 mm']
23643,['40cm']
23644,['25cm']
23645,['Not found']
23646,['1 oz']
23647,['1196 mm']
23648,[None]
23649,['{17.01 in)']
23650,['340 g']
23651,"['38""']"
23652,['Not found']
23653,['Not found']
23654,[['115 V']]
23655,['73CM']
23656,['73CM']
23657,['73CM']
23658,['Not found']
23659,['8.5 Inch']
23660,['9.2 Inch']
23661,['28cm']
23662,['175cm']
23663,['6 X 8 INCHES']
23664,['8']
23665,['Not found']
23666,['4.']
23667,['13in(33cm) 420in(304cm)']
23668,['13in(33cm) 420in(304cm)']
23669,['16cm']
23670,['15cm']
23671,['16cm']
23672,['440 lb']
23673,['280mn']
23674,"['135.43""']"
23675,"['135.43""']"
23676,['25mm']
23677,['60 cm']
23678,['Not found']
23679,['cm/2.76 inches']
23680,['2']
23681,['2']
23682,"['5.8""']"
23683,"['5.8""']"
23684,['91 cm']
23685,[None]
23686,['7']
23687,['Hand measured by physical objects. please allow manual measurement of 0.1-1 inch error']
23688,['350MM']
23689,['340MM']
23690,['Not found']
23691,[['3 V']]
23692,[None]
23693,['93mm/3.6in']
23694,['93mm/3.6in']
23695,['31cm /12.20in']
23696,['31cm /12.20in']
23697,['STANDARD 100']
23698,['24CM']
23699,['24CM']
23700,[None]
23701,['6']
23702,['5']
23703,['1']
23704,[None]
23705,[None]
23706,['138cm']
23707,['Not found']
23708,['11.5CM']
23709,['0']
23710,['Not found']
23711,[None]
23712,['Not found']
23713,[['2200 w']]
23714,['60mm']
23715,['492inch']
23716,['160mm / 6.30in']
23717,['Not found']
23718,['Not found']
23719,['9 lb']
23720,['Not found']
23721,['Not found']
23722,['16cm']
23723,['40cm/15.75inch']
23724,[None]
23725,['100 % Baumwolle']
23726,"['18.5""']"
23727,['i5.8cm']
23728,[None]
23729,['14.5cm']
23730,[None]
23731,['14.5cm']
23732,['160 g']
23733,['8']
23734,['5 meter/16.4 feet']
23735,['32cm']
23736,['Not found']
23737,['Not found']
23738,['Not found']
23739,['Not found']
23740,"['B+""6 F4']"
23741,[None]
23742,['1 pound']
23743,['7 cm']
23744,['14 cm']
23745,['Not found']
23746,['5.29 lb']
23747,['900ml/ 55Cubic inches']
23748,['900ml/ 55Cubic inches']
23749,['6.5cm']
23750,['9cm']
23751,['6']
23752,['78 cm']
23753,['800 Lb']
23754,[None]
23755,[None]
23756,['7.8 cm']
23757,['7.8 cm']
23758,['55 ML']
23759,['AQUARIUM & STAND 112 LITRE']
23760,"['26""']"
23761,['38 cm']
23762,['38 cm']
23763,['2']
23764,['1']
23765,['8']
23766,['Not found']
23767,[['5 W']]
23768,['Not found']
23769,['Not found']
23770,['Not found']
23771,['Not found']
23772,['10mm=0.39inch']
23773,['10mm=0.39inch']
23774,[None]
23775,['23inch']
23776,['23inch']
23777,['|X9']
23778,"['L Size:24.5*16.5*18cm/9.64 X 6.3 x 7.08""']"
23779,['0']
23780,['1.7in']
23781,['m 57mm8z$ -)w']
23782,['m 57mm8z$ -)w']
23783,"[['110 V', '110 V']]"
23784,"[['3 KW', '3 KW']]"
23785,['Not found']
23786,['10 inch']
23787,['10 inch']
23788,['2']
23789,['11cm/4.32inch']
23790,['15cm/5.89inch']
23791,['13cm']
23792,['0']
23793,['Not found']
23794,[['2 v']]
23795,"['43""']"
23796,"['43""']"
23797,['Poster: 91.5x61 cm']
23798,['73 cm']
23799,['18cm']
23800,['18cm']
23801,[None]
23802,[None]
23803,[None]
23804,['14.5 in / 37.0 cm']
23805,['22.0']
23806,['7']
23807,['1']
23808,['1']
23809,['36cm']
23810,['7cm']
23811,['7cm']
23812,[None]
23813,[None]
23814,[None]
23815,"['6.9""']"
23816,"['6.9""']"
23817,['E1']
23818,['0.118inch']
23819,[['400 W']]
23820,['Not found']
23821,['Not found']
23822,['8']
23823,['Not found']
23824,['2.6ft/80cm']
23825,['2.6ft/80cm']
23826,['12.5cm']
23827,['12.5cm']
23828,['Not found']
23829,['Not found']
23830,['3.0 inch']
23831,['Not found']
23832,['8Omm']
23833,['17Omm']
23834,['475']
23835,['1']
23836,['10ft (3m)']
23837,['1']
23838,[None]
23839,['Not found']
23840,['15Ocm']
23841,['1']
23842,['9.84in / 25 cm']
23843,['117cm']
23844,"['3.7""']"
23845,['220 mm']
23846,['5.2cm']
23847,['501RX']
23848,['501RX']
23849,['OO00 O000 00']
23850,['5.1 INCHES']
23851,['3']
23852,[None]
23853,[None]
23854,"['cm(31.1"" )']"
23855,"[""6pcs'""]"
23856,"[""6pcs'""]"
23857,[None]
23858,['Em: 75xFvh']
23859,['4.5cm']
23860,['4.5cm']
23861,['0.19 Kilogram']
23862,"['7.87""/ 20cm']"
23863,['Not found']
23864,['10.6 in / 27 cm']
23865,['10.6 in / 27 cm']
23866,['3 7cm']
23867,['11 cm']
23868,['Not found']
23869,['1.1 in / 3 cm']
23870,['Not found']
23871,['Not found']
23872,['65mm']
23873,['65mm']
23874,['ancho 25 cm']
23875,['10cm']
23876,['10cm']
23877,['11.3cm']
23878,[None]
23879,[None]
23880,[None]
23881,[None]
23882,[None]
23883,['5']
23884,['27inch']
23885,['650 LB']
23886,['6 cm/ 2.5 inch']
23887,['D7SOmm']
23888,[None]
23889,[None]
23890,['3']
23891,['2Ft']
23892,['2Ft']
23893,"['11.8"" / 30cm']"
23894,"['7"" /18cm']"
23895,"['7"" /18cm']"
23896,['6.5 inch']
23897,['6.5 inch']
23898,[None]
23899,['10 lb']
23900,['3.54IN/9CM']
23901,['38mm']
23902,['18 Lb']
23903,"['28mm/1.1""']"
23904,"['28mm/1.1""']"
23905,['Not found']
23906,['240mm']
23907,['240mm']
23908,['Not found']
23909,['4cm/1.6in']
23910,['4cm/1.6in']
23911,"['40cm/0.12""']"
23912,"['58.5cm/23""']"
23913,['1']
23914,['1m']
23915,['1m']
23916,['25.Scn']
23917,['25.Scn']
23918,['4.5cm']
23919,['4.5cm']
23920,[None]
23921,['30cm']
23922,['30cm']
23923,['40cm']
23924,['40cm']
23925,['108cmi']
23926,['6cm/2.36inch']
23927,['6cm/2.36inch']
23928,['6cm/2.36inch']
23929,['Not found']
23930,['Not found']
23931,['Not found']
23932,['18mm/O_Zin']
23933,['18mm/O_Zin']
23934,['147cm']
23935,[None]
23936,[None]
23937,['Not found']
23938,['10cm/3.94inch']
23939,['580']
23940,['8.84 in / 22.5 cm']
23941,['11.7 in / 30 cm']
23942,['Not found']
23943,[None]
23944,['6060101062708']
23945,['0']
23946,['I0m : 104']
23947,[None]
23948,['4.4 cm']
23949,['4.4 cm']
23950,['Not found']
23951,['Not found']
23952,['3.86 g']
23953,['27cm']
23954,['1']
23955,['2.2 cm']
23956,['8']
23957,['x1']
23958,['TITANIUM 420ML']
23959,['TITANIUM 420ML']
23960,['width: 11.8 in / 30 cm']
23961,['width: 11.8 in / 30 cm']
23962,[None]
23963,['thick:Icm/O.4in']
23964,[None]
23965,['3.89inch']
23966,['3.89inch']
23967,['6.00 cm/2.36 in']
23968,['6.00 cm/2.36 in']
23969,['1.8in']
23970,['1.8in']
23971,['0']
23972,['24.5cm']
23973,['5']
23974,"['30""']"
23975,['8']
23976,['Not found']
23977,['Not found']
23978,['10.5cm']
23979,['10.5cm']
23980,['63cm/24.8in']
23981,['19cm/7.48in']
23982,"['2.4""']"
23983,['10.3cml4inch']
23984,['10.3cml4inch']
23985,['0']
23986,['12cm']
23987,['255 g']
23988,[None]
23989,['35mm']
23990,[None]
23991,['74 cm']
23992,[None]
23993,['8']
23994,['300cm']
23995,['26cm']
23996,['26cm']
23997,[None]
23998,['2-Pin Base']
23999,['2.3 cm/0.90 in']
24000,['2.3 cm/0.90 in']
24001,['1.57 in / 4 cm']
24002,['1.57 in / 4 cm']
24003,[['12 V']]
24004,['Not found']
24005,['Not found']
24006,"['1-7/8""']"
24007,"['1-7/8""']"
24008,['16.8 cm']
24009,['16.8 cm']
24010,[None]
24011,['5.S1in']
24012,['Not found']
24013,['3.8cm / 1.5in']
24014,['8']
24015,['4.7 in / 12 cm']
24016,['2']
24017,['4.7 in / 12 cm']
24018,['047014']
24019,['266cm']
24020,['7CM']
24021,['1.6 in / 4.0 cm']
24022,['14.0 cm']
24023,[None]
24024,['3.93 IN / 10 CM']
24025,['14.8cm/5.8in']
24026,['14.8cm/5.8in']
24027,[None]
24028,['11.3cm']
24029,['1']
24030,"['18cm/7.11""']"
24031,"['18cm/7.11""']"
24032,[None]
24033,['FSC@ C136137']
24034,[None]
24035,[None]
24036,['LAS 24 HORAS']
24037,[None]
24038,[None]
24039,['5.Sin']
24040,"['3.5""']"
24041,['250 mL']
24042,['4.9 cm']
24043,['1005/^']
24044,['Not found']
24045,['1lcm/4.33in']
24046,[None]
24047,['8.5cm']
24048,['8.5cm']
24049,[None]
24050,['102 kg']
24051,['245mm / 9.6in']
24052,[None]
24053,['245mm / 9.6in']
24054,"['22.83""']"
24055,['30.5 cm']
24056,['30.5 cm']
24057,['27L']
24058,['4.Sin']
24059,['13in/33cm']
24060,['11.8in/30cm']
24061,['11.8in/30cm']
24062,['4.7 in / 12.0 cm']
24063,['4.7 in / 12.0 cm']
24064,['1.5cm']
24065,['1.5cm']
24066,['200 kg']
24067,['200 kg']
24068,[None]
24069,['Not found']
24070,['20cm']
24071,['18cm']
24072,['2']
24073,['2']
24074,['6x1O']
24075,['4J']
24076,['17cm/6.69in']
24077,['70 inch']
24078,['7.87in ~ 15.75in']
24079,['7.87in ~ 15.75in']
24080,['Not found']
24081,['Not found']
24082,"['16""']"
24083,"['16""']"
24084,['24cm']
24085,['19cm']
24086,['17.1 cm']
24087,['17.1 cm']
24088,['8cm/3.']
24089,['(5.6 cm)']
24090,[None]
24091,[None]
24092,['1Ocm']
24093,['5Cm']
24094,['20Cm']
24095,"['ca. 130cm(51.18"")']"
24096,['Not found']
24097,['Not found']
24098,['Not found']
24099,['-122mm']
24100,['32.50 lb']
24101,['3&']
24102,['3&']
24103,['3&']
24104,['0.70 in']
24105,['15cm']
24106,[['1.3 W']]
24107,['Not found']
24108,['2.1FT/65cm']
24109,['2.1FT/65cm']
24110,['12.99 in']
24111,[None]
24112,['12.99 in']
24113,['45cm']
24114,['33cm/12.99']
24115,[None]
24116,['1.37 in / 3.5 cm']
24117,"['52""']"
24118,"['17""']"
24119,"['17""']"
24120,['15cm']
24121,['15cm']
24122,"['32""']"
24123,['12']
24124,['1']
24125,['12']
24126,['6.Scm']
24127,['405 g']
24128,['18cm']
24129,['12cm']
24130,['130cm/Slinch']
24131,[['24 v']]
24132,"[['1.2 w', '12 w']]"
24133,['8cm/3.14in']
24134,"['24""']"
24135,"['24""']"
24136,['70-/=']
24137,['17 . Scm']
24138,['Not found']
24139,['9in/1Ocm']
24140,['Not found']
24141,[None]
24142,[None]
24143,['18mm/O.Z1in']
24144,['18mm/O.Z1in']
24145,['1hour']
24146,['20cm']
24147,['7cm/2.76inch']
24148,['1Ocm/3.94inch']
24149,['7cm/2.76inch']
24150,['2.8 in /7 cm']
24151,['2.8 in /7 cm']
24152,['x4']
24153,[None]
24154,[None]
24155,['200 cm']
24156,[None]
24157,['28cm/1']
24158,['2 g']
24159,[None]
24160,['3.58 in.']
24161,['7.48 inch']
24162,"['7.5""']"
24163,['Not found']
24164,['2OCM']
24165,['2OCM']
24166,['300 LB']
24167,['Not found']
24168,['3']
24169,[None]
24170,[None]
24171,['1.97 in']
24172,['5']
24173,['1.97 in']
24174,['29.2 cm']
24175,['52']
24176,['52']
24177,[None]
24178,[None]
24179,['5']
24180,['12cm/4.']
24181,['17cm']
24182,['304 Stainless Steel']
24183,['2.4 in / 6 cm']
24184,['1.8 in / 4.5 cm']
24185,"[""1'""]"
24186,['25cm/g.8in']
24187,[None]
24188,"['72""Black Cord']"
24189,['%H5']
24190,['300cm']
24191,['39cm']
24192,[None]
24193,['22cm/8.66in']
24194,['Not found']
24195,[None]
24196,"['1.8""']"
24197,"['1.8""']"
24198,['08']
24199,['15.7 in / 40 cm']
24200,['15.7 in / 40 cm']
24201,"[""15.6'""]"
24202,"[""15.6'""]"
24203,['3']
24204,['Not found']
24205,"[['00 W', '500 w']]"
24206,[None]
24207,['3']
24208,['VM2']
24209,['12X16in']
24210,['Not found']
24211,['3']
24212,['1.3 in / 3.3 cm']
24213,['1.3 in / 3.3 cm']
24214,"['Note: There is @ possible difference of <0.2"" to all measurements:']"
24215,"['12.2""']"
24216,"['12.2""']"
24217,['8']
24218,['24*32 inch']
24219,['62cm']
24220,['8']
24221,['8']
24222,['Not found']
24223,['7.8cm']
24224,['7.8cm']
24225,[['220 v']]
24226,['Not found']
24227,"['The Total Width:17.71""(45cm)']"
24228,['4']
24229,['3cm/1.18inch']
24230,['25cm/9.8inch']
24231,['56mm']
24232,['56mm']
24233,[['1500 W']]
24234,['Not found']
24235,['11.8']
24236,['Not found']
24237,['250cmL']
24238,['1']
24239,[None]
24240,['36.5CM']
24241,['1']
24242,['S0mm']
24243,['141/4 inches']
24244,['(12cm)']
24245,['96 cm']
24246,['43 g']
24247,['1125v']
24248,"['1/2"" NPT Thread']"
24249,"['1/2"" NPT Thread']"
24250,['Not found']
24251,[['1200 W']]
24252,['A3']
24253,['9.7 inch']
24254,['1.97in/5cm']
24255,['34']
24256,['36 in']
24257,['25 in']
24258,['78mm / 3.Iin']
24259,['397 G']
24260,['11.00 in / 28 cm']
24261,['8']
24262,['15feet']
24263,['350LBS']
24264,['B745']
24265,['B745']
24266,['B745']
24267,"['111CM/43.7""']"
24268,"['111CM/43.7""']"
24269,['22.5cm']
24270,['22.5cm']
24271,['21cm/8.26in']
24272,['5']
24273,"[""8'""]"
24274,['5.5cm / 2.1 inch']
24275,['19CM']
24276,['350 LB']
24277,['350 LB']
24278,['60 cm']
24279,['(1Ocm)']
24280,['130cm/51.2in']
24281,['130cm/51.2in']
24282,['10cm']
24283,['4 cm']
24284,['1Ocm/ 3.93in']
24285,['5cm']
24286,[None]
24287,['17cm/6.69inches']
24288,"['2""']"
24289,['I1cm']
24290,['Not found']
24291,['180 cm']
24292,['17.5cm/6.89in']
24293,"[['230 v', '0 v']]"
24294,"['1..5""X0.75""']"
24295,['Not found']
24296,['6inch']
24297,['6inch']
24298,['Capacity 40Oml']
24299,['Capacity 40Oml']
24300,[None]
24301,['2Omm/0.79inch']
24302,['2Omm/0.79inch']
24303,[None]
24304,[None]
24305,[None]
24306,['Hole distance:Sinch/128mm']
24307,['Hole distance:Sinch/128mm']
24308,['Not found']
24309,['Not found']
24310,['Not found']
24311,['19.2 in/49.0 cm']
24312,['6.6 in/17.0 cm']
24313,['22 pound']
24314,['3.2cm']
24315,[None]
24316,['7ft']
24317,[None]
24318,[None]
24319,[None]
24320,[None]
24321,['Not found']
24322,[['220-240 v']]
24323,['280mm/11.02[in]']
24324,['Not found']
24325,[['12 v']]
24326,['2cm/0.79in']
24327,['2cm/0.79in']
24328,['Not found']
24329,[['0 W']]
24330,['4.8cm / 1.88in']
24331,['4.8cm / 1.88in']
24332,['5']
24333,['1']
24334,[None]
24335,[None]
24336,['54.3 cm']
24337,['7Ox7 Icm']
24338,[None]
24339,['1']
24340,"['13.8""']"
24341,['15.7IN']
24342,['15.2cm']
24343,['MEDIDA INTERIOR: 22 CM']
24344,['5.5cm']
24345,['Not found']
24346,['33.7cm']
24347,['3Ocm']
24348,[None]
24349,[None]
24350,[None]
24351,['1.5Oin/3.8cm']
24352,['Not found']
24353,['65 cm']
24354,['2cm/o.79inch']
24355,['1.81 pounds']
24356,"['6""| 15.4cm']"
24357,[None]
24358,['0O']
24359,['Not found']
24360,['Not found']
24361,['Not found']
24362,['1.6 in / 4.0 cm']
24363,['1.2 in / 3.0 cm']
24364,['30cm/12in']
24365,['Ur1 3 Maithow tiee : Horca Hanchrator']
24366,[None]
24367,[None]
24368,"['4.3""']"
24369,[None]
24370,[None]
24371,['Not found']
24372,['Not found']
24373,['Not found']
24374,['4CM']
24375,['8']
24376,['Not found']
24377,[None]
24378,['6cm']
24379,['350ml']
24380,[None]
24381,['8.Scm']
24382,['8.Scm']
24383,['8.Scm']
24384,[None]
24385,['7.85in']
24386,['5 g']
24387,['6.4 lb']
24388,['Not found']
24389,['Not found']
24390,['Scm/1.97in']
24391,['Scm/1.97in']
24392,['7.3 INCH']
24393,['7.3 INCH']
24394,[None]
24395,['1CM']
24396,['1CM']
24397,['2.9in']
24398,['2.9in']
24399,[None]
24400,"['113.7""']"
24401,['38']
24402,['15.5cm']
24403,['170mm']
24404,['190mm/7.Sin']
24405,['0']
24406,['16.00cm/6.30in']
24407,['0.3CM']
24408,['1 TON']
24409,['802h']
24410,['0.86in']
24411,"[['12 W', '1 W']]"
24412,"[['115 V', '115 V']]"
24413,['90cm']
24414,['6cm']
24415,['125mm']
24416,"['6""']"
24417,[None]
24418,['1']
24419,['1']
24420,"[""+10'€""]"
24421,['35.5']
24422,['DEPTH: 39cm']
24423,['14OcM']
24424,['14OcM']
24425,['11OcM']
24426,['17cm/6.7in']
24427,['17cm/6.7in']
24428,['216 g']
24429,['Not found']
24430,['202mm']
24431,['202mm']
24432,['50 cm:']
24433,['50 cm:']
24434,['6.8cm/2.67in']
24435,['@@Z28mm']
24436,['@@Z28mm']
24437,"['1.57""']"
24438,['5.7cm']
24439,['5.7cm']
24440,"['d50mm / 1.97""']"
24441,"['d50mm / 1.97""']"
24442,[None]
24443,['50 MM / 1.96 INCH']
24444,['50 MM / 1.96 INCH']
24445,['26.5cm/10.43in']
24446,['3.9in/1Ocm']
24447,['3.9in/1Ocm']
24448,"['1.32""']"
24449,"['4.5""']"
24450,['Scm/2.2inch']
24451,['5.3 in/ 13.Scm']
24452,['6.Sin']
24453,[None]
24454,['Not found']
24455,"['32.4""']"
24456,['Not found']
24457,['6 Pound']
24458,['3in/7. 6cm']
24459,['25in/3. 2cm']
24460,['400mm/15.74in']
24461,['084totl']
24462,['CBIGAL-A2.']
24463,['4.5 INCHES']
24464,['4.5 INCHES']
24465,['1080']
24466,['9.8']
24467,[None]
24468,"[['12 v', '8 v']]"
24469,[['0.9 W']]
24470,"['15.7""']"
24471,"['42.91""']"
24472,['72~82CM']
24473,['72~82CM']
24474,"['5.7""']"
24475,['11cm']
24476,['11cm']
24477,['60cm']
24478,['4Ocm']
24479,['2.55in/6.50cm']
24480,['18cm/7.08in']
24481,['8 cm']
24482,['2']
24483,['8 INCHES']
24484,['8 INCHES']
24485,['40 g']
24486,['3.1inch']
24487,['3.1inch']
24488,['7.2 inch']
24489,"[""110'C""]"
24490,"[""110'C""]"
24491,[['24 V']]
24492,['1']
24493,['1']
24494,['113 cm']
24495,['300 LB']
24496,['3.3cm']
24497,[None]
24498,[None]
24499,['10']
24500,[None]
24501,['30']
24502,[None]
24503,[None]
24504,['2. 8cm']
24505,['1']
24506,['2.5 cm']
24507,['2.5 cm']
24508,[None]
24509,[None]
24510,[None]
24511,[['3 v']]
24512,['160 cm']
24513,['8']
24514,['10Ocm']
24515,['10Ocm']
24516,['2']
24517,['2.5']
24518,"['5.25""']"
24519,['3']
24520,['1Omm / 0.4in']
24521,"[""30'""]"
24522,['Not found']
24523,['Not found']
24524,[['120 v']]
24525,['Not found']
24526,['8']
24527,"['500 cm( 196.9"")']"
24528,['Not found']
24529,['Not found']
24530,['Not found']
24531,['6.1 in / 15.6 cm']
24532,['6.1 in / 15.6 cm']
24533,['14.00cm/5.51inl']
24534,['14.00cm/5.51inl']
24535,['14MM']
24536,['Not found']
24537,['35cm']
24538,['Not found']
24539,['225MM']
24540,['550 Lb']
24541,['12 inches/ 30cm']
24542,['24.2cm']
24543,['Not found']
24544,[None]
24545,['9 FT']
24546,['9 FT']
24547,['F2.2 inches-']
24548,['F2.2 inches-']
24549,[None]
24550,['18cm']
24551,[None]
24552,['Not found']
24553,['1CM']
24554,['5.6in']
24555,['6.6in']
24556,[None]
24557,[None]
24558,[None]
24559,['6.96 inch']
24560,['6.96 inch']
24561,['9cm']
24562,['9cm']
24563,['Not found']
24564,['1400 g']
24565,['8 cm / 3.14 in']
24566,['14.5 cm / 5.7 in']
24567,['8.66 in']
24568,[['110 V']]
24569,['0 ML']
24570,['8 inch']
24571,[None]
24572,[None]
24573,['7']
24574,['15.74in']
24575,['10 inch']
24576,[None]
24577,['Not found']
24578,['Not found']
24579,['7']
24580,"['8.25""']"
24581,['0']
24582,['10cm']
24583,['Not found']
24584,['28x27 cm']
24585,[None]
24586,['20cm']
24587,['1']
24588,['20cm']
24589,['20cm']
24590,['14 IN']
24591,['3']
24592,['17 cm']
24593,['17 cm']
24594,['12cm/4.7']
24595,[None]
24596,[None]
24597,['Not found']
24598,[['1500 W']]
24599,['Not found']
24600,['4cm']
24601,['8']
24602,['4cm']
24603,['Not found']
24604,['9.8 in / 25 cm']
24605,['9.8 in / 25 cm']
24606,['Not found']
24607,['Net Weight- 5.5 ( Ib )']
24608,"['35.5 cm / 14""']"
24609,"['31.5""/80cm']"
24610,['7.67*/19.Scm']
24611,['237 ml']
24612,['20cm']
24613,['120cm']
24614,['h28omm']
24615,['9.5cm']
24616,['45X62']
24617,[None]
24618,"[['5 w', '500 W']]"
24619,"[['36 V', '1-4 V', '0.5 V']]"
24620,['3.14in']
24621,['4.32in/11cm']
24622,['5.1lin/13cm']
24623,['30 cm']
24624,"['36""']"
24625,"['36""']"
24626,"['8.5""']"
24627,['20.Ocm']
24628,['45.0cm']
24629,[['12 v']]
24630,['895 g']
24631,['Not found']
24632,"['34.62""']"
24633,['5 PCS']
24634,['Not found']
24635,['Not found']
24636,['Z3mo2 739 3HI 7333']
24637,['Not found']
24638,['9cm']
24639,['Not found']
24640,['21.7cm/8.54in']
24641,['21.7cm/8.54in']
24642,['140mm/5.Sin']
24643,['140mm/5.Sin']
24644,['Not found']
24645,['11cm']
24646,['11cm']
24647,"['30 cm(1l.8""']"
24648,['350 g']
24649,['Not found']
