index,entity_value
6780,['40 g']
6781,['Not found']
6782,['Not found']
6783,['Not found']
6784,['292mm']
6785,['292mm']
6786,['16 Oz']
6787,['Not found']
6788,['@RI5Scm']
6789,['@RI5Scm']
6790,['@RI5Scm']
6791,[['5 v']]
6792,['Not found']
6793,['Not found']
6794,['Not found']
6795,['Not found']
6796,['Not found']
6797,['40 cm']
6798,['12cm / 4.7in']
6799,['12cm / 4.7in']
6800,['12cm / 4.7in']
6801,['355 ML']
6802,['Not found']
6803,['Not found']
6804,['Not found']
6805,['Not found']
6806,['Not found']
6807,['19.5Cm']
6808,['Not found']
6809,"[""47.4'""]"
6810,['Not found']
6811,['Not found']
6812,[None]
6813,['450 LB']
6814,[['30 W']]
6815,['Not found']
6816,['12 g']
6817,['Not found']
6818,"['18.5""']"
6819,['Legs 14 inch']
6820,['12MM']
6821,['3MM']
6822,['Not found']
6823,['300 LB']
6824,['15']
6825,[None]
6826,[None]
6827,['41.4cm']
6828,['80.96cm']
6829,['90 cm']
6830,['N0']
6831,[None]
6832,['Not found']
6833,[['110 W']]
6834,['Not found']
6835,['4cm/1.6inch']
6836,['8']
6837,['5000 Mg']
6838,"['36.5""']"
6839,['Not found']
6840,['2']
6841,['0 2.2 cm']
6842,['230cm']
6843,['35cm']
6844,['35cm']
6845,['Not found']
6846,['5 oz']
6847,[['1 v']]
6848,['Not found']
6849,['Not found']
6850,['35 cm']
6851,['75 cm']
6852,['75 cm']
6853,"['71/4""']"
6854,['4.5cml']
6855,['Not found']
6856,['Not found']
6857,['Not found']
6858,['Not found']
6859,[['4 W']]
6860,[['120 v']]
6861,['Not found']
6862,['Not found']
6863,['Not found']
6864,['Not found']
6865,['Not found']
6866,['185 LB']
6867,['725 g']
6868,"['29.9""']"
6869,['Not found']
6870,['78cm (30.7in)']
6871,['78cm (30.7in)']
6872,['4.52in / 11.5cm']
6873,['4.52in / 11.5cm']
6874,['8 G']
6875,['Not found']
6876,['Not found']
6877,['2.3 in / 6 cm']
6878,['0.7 in / 1.8 cm']
6879,[None]
6880,[['8 v']]
6881,['250 G']
6882,['capacity:380ml']
6883,['7cm(2.76in)']
6884,['Not found']
6885,['Not found']
6886,['Not found']
6887,['0 L']
6888,['Not found']
6889,['Not found']
6890,"['7.5cm/2.95""']"
6891,"['7.5cm/2.95""']"
6892,['3']
6893,[['5 w']]
6894,['Not found']
6895,['2PCS']
6896,['2PCS']
6897,['Not found']
6898,['Not found']
6899,['Not found']
6900,['8.6 in / 22 cm']
6901,['5.1 in / 12.9 cm']
6902,['Not found']
6903,['40 lb']
6904,['Not found']
6905,['220 lb']
6906,['Not found']
6907,['2.75 in']
6908,['0']
6909,['8 inch']
6910,['9.1 in']
6911,['9.1 in']
6912,[['0 W']]
6913,['Not found']
6914,['Not found']
6915,['15 ml']
6916,['1Scm']
6917,[None]
6918,['1Scm']
6919,['#Rfazl Eh#h-tElbwatsaamrnst68vdb']
6920,['Not found']
6921,['30 lb']
6922,['Not found']
6923,['110 KG']
6924,['27cm/1O.6in']
6925,['27cm/1O.6in']
6926,['700 g']
6927,['weight: 112g']
6928,[None]
6929,['weight: 112g']
6930,['120cm']
6931,['36cm']
6932,['36cm']
6933,['60-cm']
6934,['136 g']
6935,['119']
6936,['I3cm']
6937,['Not found']
6938,['Not found']
6939,[['230 V']]
6940,['Not found']
6941,['Not found']
6942,['Not found']
6943,['Not found']
6944,['3.5 in / 9.0 cm']
6945,['3.5 in / 9.0 cm']
6946,['3.05m']
6947,['3.05m']
6948,['Not found']
6949,[['8 w']]
6950,['Not found']
6951,['Not found']
6952,[['208 V']]
6953,['13cm/5.12in']
6954,['13cm/5.12in']
6955,['Not found']
6956,['Not found']
6957,"[['240 v', '240 v']]"
6958,['Not found']
6959,['142 g']
6960,[None]
6961,"['2 1/2"" Wide']"
6962,['80']
6963,"['2 1/2"" Wide']"
6964,['11.9in/30cm']
6965,['Not found']
6966,['471 g']
6967,[['115 V']]
6968,['Not found']
6969,['Not found']
6970,['Not found']
6971,['2 LB']
6972,['42']
6973,['13 inch']
6974,[None]
6975,[None]
6976,['27.2cm']
6977,['33 lb']
6978,['9.8 in / 25 cm']
6979,['13.7 in / 35 cm']
6980,['Not found']
6981,"['21""']"
6982,['Not found']
6983,['Not found']
6984,['Not found']
6985,[['120 V']]
6986,[['1800 W']]
6987,['Not found']
6988,['3.1 in / 8.0 cm']
6989,['25mm']
6990,['25mm']
6991,['1']
6992,['Not found']
6993,['Not found']
6994,['65 cm']
6995,['40.01cm']
6996,[['1000 w']]
6997,['11.18 CM']
6998,['Not found']
6999,['Not found']
7000,[['300 W']]
7001,['Not found']
7002,['90 g']
7003,['Not found']
7004,[None]
7005,['537.4 in / 1365 cm']
7006,['67.2cm/26.5in']
7007,['28 g']
7008,['0 LB']
7009,['2.5 cm']
7010,['1.3 in / 3.5 cm']
7011,['2.5 cm']
7012,['Not found']
7013,['2.4in / 6cm']
7014,['2.4in / 6cm']
7015,['Not found']
7016,['Not found']
7017,['250 g']
7018,['2 g']
7019,['0m']
7020,['88 lbs']
7021,['28cm']
7022,['23.5cm']
7023,['Not found']
7024,[None]
7025,['Not found']
7026,[['230 V']]
7027,[None]
7028,[None]
7029,[None]
7030,['330 LB']
7031,"['6.1""']"
7032,['Not found']
7033,['Not found']
7034,['Not found']
7035,['Not found']
7036,['120cm']
7037,['3']
7038,['1.6 in / 4 cm']
7039,['1.6 in / 4 cm']
7040,['330 Lb']
7041,['Not found']
7042,[['12 V']]
7043,['32.6 cm']
7044,['1']
7045,['55cm']
7046,['6']
7047,['Not found']
7048,['Not found']
7049,['Not found']
7050,['0 kg']
7051,[None]
7052,['86cm']
7053,['72cm']
7054,['76cm']
7055,['140 cm']
7056,['5.9 in / 15.0 cm']
7057,['4.5 in / 11.5 cm']
7058,['1 in /2.5 cm']
7059,['680 g']
7060,[None]
7061,"['38.75""']"
7062,['11.5cm/4.52in']
7063,['16.5cm/6.48in']
7064,[None]
7065,[None]
7066,['Not found']
7067,['Not found']
7068,['Not found']
7069,['i44cm']
7070,['i44cm']
7071,['i44cm']
7072,['800 Lb']
7073,['Not found']
7074,[['2 V']]
7075,['Not found']
7076,['1000 mg']
7077,['Not found']
7078,['Not found']
7079,['9.25in /23.Scm']
7080,['9.25in /23.Scm']
7081,['Not found']
7082,['Not found']
7083,[None]
7084,['Not found']
7085,['Not found']
7086,['Not found']
7087,['700 mg']
7088,['0.8 inch']
7089,"['350 cm(137.8""']"
7090,['Not found']
7091,[['1700 W']]
7092,['Not found']
7093,['8']
7094,['9.8cm']
7095,['3.9cm']
7096,['5 Cms']
7097,[None]
7098,['Not found']
7099,"['1.96""']"
7100,"['2.56""']"
7101,['2 in']
7102,['9rm1']
7103,['55.7 g']
7104,"['2.6""']"
7105,[None]
7106,[None]
7107,[None]
7108,['2']
7109,"['2.3cm/0.9""']"
7110,"['2.3cm/0.9""']"
7111,['1']
7112,['Not found']
7113,['250 ml']
7114,['Not found']
7115,['2']
7116,['Not found']
7117,['Not found']
7118,['Not found']
7119,['21cm']
7120,[['12 v']]
7121,['Not found']
7122,['Not found']
7123,['Not found']
7124,['Not found']
7125,[['1500 W']]
7126,['Not found']
7127,['Not found']
7128,['Not found']
7129,['8Ocmi']
7130,['3OCM']
7131,['3OCM']
7132,['330 LB']
7133,['50.8 cm']
7134,[None]
7135,[None]
7136,['3.1 lb']
7137,['47cm / 18.Sin']
7138,['47cm / 18.Sin']
7139,['5']
7140,['5']
7141,[['120 V']]
7142,['Not found']
7143,['Not found']
7144,['Not found']
7145,['Not found']
7146,['22.5 cm']
7147,['sfu30inch']
7148,['330 lb']
7149,[['32 V']]
7150,['4.5 KG']
7151,['Not found']
7152,['Not found']
7153,[['21 v']]
7154,"['48""']"
7155,"['48""']"
7156,['Not found']
7157,['Not found']
7158,['320 G']
7159,['Length:9.']
7160,[None]
7161,['8']
7162,['Not found']
7163,"['(5.4""']"
7164,"['(5.4""']"
7165,[None]
7166,['170 g']
7167,['13.9cm/5.47in']
7168,['13.9cm/5.47in']
7169,['3.54 in / 9 cm']
7170,['3.54 in / 9 cm']
7171,['Not found']
7172,['30cm']
7173,['75cm']
7174,['89cm']
7175,['2 inch']
7176,['3.50 inch']
7177,['Not found']
7178,['Not found']
7179,['Not found']
7180,['324/40']
7181,[None]
7182,[None]
7183,['Not found']
7184,[None]
7185,['1.9 in / 5 cm']
7186,['1.9 in / 5 cm']
7187,['Not found']
7188,['13cm/5.lin']
7189,['13cm/5.lin']
7190,['Not found']
7191,['Not found']
7192,['Not found']
7193,['Not found']
7194,['4.32in/11cm']
7195,['4.32in/11cm']
7196,['Not found']
7197,['Not found']
7198,['C0 /e cti0 n']
7199,['W WW.P|CTU REPE RFECTs U P PLY.c0m']
7200,['Not found']
7201,['44cm/17.32in']
7202,['40cm/15.74in']
7203,['18.5cm']
7204,['Capacity: 1800ml']
7205,[None]
7206,['120 cm']
7207,['1.2in/3cm']
7208,['1.2in/3cm']
7209,['5cm/1.96in']
7210,['5cm/1.96in']
7211,['1']
7212,[None]
7213,['3']
7214,['33cm']
7215,['30cm']
7216,['33cm']
7217,['49mm/1.92in']
7218,['49mm/1.92in']
7219,['Not found']
7220,['3086 l']
7221,"['5.7""']"
7222,"['5.7""']"
7223,['250mm']
7224,['35']
7225,[['45 W']]
7226,['Not found']
7227,['40cm/15.7in']
7228,['40cm/15.7in']
7229,['40cm/15.7in']
7230,['Not found']
7231,[['8 W']]
7232,['Not found']
7233,['0 78.Smm']
7234,['0 78.Smm']
7235,['386 mm']
7236,['Not found']
7237,['8']
7238,['4 G']
7239,[['10 v']]
7240,[None]
7241,[None]
7242,['226 g']
7243,['1']
7244,"['129 cm (50.8""']"
7245,"['129 cm (50.8""']"
7246,['74mm']
7247,['155mm']
7248,['13.50cm/5.31in']
7249,[['12 V']]
7250,[['1.6 w']]
7251,['Not found']
7252,['1']
7253,['16 Oz']
7254,['38224 Orange Metal Flake Shift Knob with 16mm X 1.Smm Insert (White Me Gusta)']
7255,[None]
7256,['63.5 cm']
7257,['Not found']
7258,"['14.6""']"
7259,['5.8CM']
7260,['Not found']
7261,['132mm']
7262,['132mm']
7263,['29 g']
7264,['Not found']
7265,['8']
7266,[None]
7267,[None]
7268,['220 LB']
7269,['8']
7270,['28 cm']
7271,['Not found']
7272,['21cm']
7273,['100 lb']
7274,['Not found']
7275,"['213mm(8.3"")']"
7276,['18 g']
7277,['Not found']
7278,[['12 V']]
7279,['1000mm']
7280,['50 lb']
7281,['3.0 cm']
7282,['Not found']
7283,['39 cm']
7284,[None]
7285,[None]
7286,['32 OZ']
7287,['70 mm']
7288,['Not found']
7289,['Not found']
7290,['Not found']
7291,['Not found']
7292,['25.4cm']
7293,['25.4cm']
7294,['Not found']
7295,['3']
7296,['48']
7297,['Not found']
7298,['Not found']
7299,[['12 V']]
7300,['144cM']
7301,['8']
7302,['Not found']
7303,['48MM']
7304,['48MM']
7305,['13 kg']
7306,['120 cm']
7307,['15cm']
7308,['4cm']
7309,['Not found']
7310,['150 mL']
7311,['4.52 in / 11.5 cm']
7312,['3.93 in']
7313,[None]
7314,"['33""']"
7315,['Not found']
7316,"['8.3""']"
7317,['8']
7318,['4.9in']
7319,['4.6in']
7320,[None]
7321,['10.24in/26cm']
7322,['1']
7323,['3 Ft']
7324,[['7 v']]
7325,['Not found']
7326,['Not found']
7327,['Not found']
7328,['Not found']
7329,[['220 v']]
7330,['1 g']
7331,['32cm/12.6in']
7332,['32cm/12.6in']
7333,['32cm/12.6in']
7334,['250 g']
7335,[None]
7336,[None]
7337,['3']
7338,['39.Scm']
7339,['4.72inch']
7340,['Not found']
7341,['Not found']
7342,"['32.3""']"
7343,"['4.3""']"
7344,['6inch']
7345,['10.2inch']
7346,['Not found']
7347,['Not found']
7348,['Not found']
7349,"['72""']"
7350,"['72""']"
7351,['Not found']
7352,['Not found']
7353,['Not found']
7354,['88TTt']
7355,['Not found']
7356,['19cn']
7357,['140mm']
7358,['3.2 OZ']
7359,['10.5cm/4.13in']
7360,['10.5cm/4.13in']
7361,['180cm']
7362,['180cm']
7363,[None]
7364,['Random ] ea of 3ea']
7365,['Not found']
7366,['Not found']
7367,['40 cm dia']
7368,['227 g']
7369,['51']
7370,['Not found']
7371,['Not found']
7372,"['42""']"
7373,['Not found']
7374,['Not found']
7375,['46 pound']
7376,['46 pound']
7377,['Not found']
7378,['3']
7379,['Not found']
7380,['5.11in']
7381,['/10.8cm']
7382,['1000ml']
7383,['38 cm']
7384,['12cm']
7385,['12cm']
7386,['12cm']
7387,['Not found']
7388,['1922 G']
7389,[None]
7390,['10Omm']
7391,[None]
7392,['Not found']
7393,['16.1 in /41 cm']
7394,['16.1 in /41 cm']
7395,['790 G']
7396,[None]
7397,[None]
7398,[None]
7399,[None]
7400,[None]
7401,"['14""35cm']"
7402,['5']
7403,[None]
7404,['0.92m']
7405,['18 mL']
7406,['Not found']
7407,[['20 v']]
7408,['Not found']
7409,['Not found']
7410,['3']
7411,['90']
7412,['88']
7413,['13.36 in / 34 cm']
7414,[None]
7415,['7cm']
7416,['10 g']
7417,['4 kg']
7418,['Not found']
7419,['Not found']
7420,[None]
7421,['Not found']
7422,['6']
7423,['16 cm']
7424,[None]
7425,['15.7 in / 40 cm']
7426,['2.7 in / 7 cm']
7427,"['0.59""']"
7428,"['0.59""']"
7429,[None]
7430,[['7.4 V']]
7431,['Not found']
7432,['5.9 in / 15 cm']
7433,['1.9 cm']
7434,['3.9cm/1.53in']
7435,['1']
7436,['Not found']
7437,['Not found']
7438,['Not found']
7439,['Not found']
7440,['1.in']
7441,['1.33in']
7442,['45 pound']
7443,['2.16 in / 5.5 cm']
7444,['2.95 in / 7.5 cm']
7445,['Not found']
7446,"['2.16""']"
7447,"['2.16""']"
7448,['44cm']
7449,['35cm']
7450,['35cm']
7451,['4-']
7452,['17.5 cm']
7453,['5 kg']
7454,[None]
7455,['55179 Red Metal Flake Shift Knob with 16mm X']
7456,['109.']
7457,['Pillowcase size: 48 x 74cm']
7458,['2 cm']
7459,['7.3 cm']
7460,['5']
7461,['Not found']
7462,['4.13 in / 10.5 cm']
7463,['3.54 in / 9.0 cm']
7464,"['25.6""']"
7465,"['7.33""']"
7466,"[['4 v', '230 v', '230 v']]"
7467,"[['64 Kw', '72 kw']]"
7468,[['4 V']]
7469,['Not found']
7470,['Not found']
7471,['20cm']
7472,['5.5cm']
7473,['21.9 G']
7474,[None]
7475,['25cm']
7476,['6']
7477,['Not found']
7478,['Not found']
7479,[['8 w']]
7480,['8']
7481,[None]
7482,[None]
7483,[None]
7484,['400']
7485,['8.4 in / 21.5 cm']
7486,['Not found']
7487,['0 G']
7488,['90 cm']
7489,['2']
7490,['Not found']
7491,['Not found']
7492,['0.6 in / 1.4 cm']
7493,['0.6 in / 1.4 cm']
7494,['Not found']
7495,['46cm']
7496,['6.2CM']
7497,['6.2CM']
7498,['Not found']
7499,['Not found']
7500,['3']
7501,['680 g']
7502,"['cm(29.5""']"
7503,"['cm(29.5""']"
7504,"['2.5""']"
7505,"['2.5""']"
7506,['Not found']
7507,[['1350 W']]
7508,['Not found']
7509,['5.04in']
7510,['433in']
7511,[None]
7512,['2.92 KG']
7513,[['800 W']]
7514,['3']
7515,[None]
7516,['11 Oz']
7517,['Not found']
7518,[None]
7519,['Not found']
7520,['Not found']
7521,['17.6 cm']
7522,['17.6 cm']
7523,['Not found']
7524,['Not found']
7525,['227 g']
7526,['Not found']
7527,['674000200029 G']
7528,['Not found']
7529,['Not found']
7530,['Not found']
7531,['5']
7532,['20 g']
7533,['0 G']
7534,['Not found']
7535,['420mm']
7536,['Not found']
7537,['Not found']
7538,['Not found']
7539,['21.65 in / 55 cm']
7540,['3 g']
7541,"[['4 v', '3 v']]"
7542,['F1Ocm_']
7543,['F1Ocm_']
7544,['60 cm']
7545,[None]
7546,['5cm/1.96in']
7547,['5cm/1.96in']
7548,['40Ocm/157.5in']
7549,['40Ocm/157.5in']
7550,['Not found']
7551,['0 7.5 cm']
7552,['0 7.5 cm']
7553,['35 cm']
7554,['Not found']
7555,['Not found']
7556,['Not found']
7557,"['12cm/4.72""']"
7558,"['12cm/4.72""']"
7559,['Not found']
7560,[['40 w']]
7561,['Not found']
7562,['4']
7563,['10.24 inchesl 26cm']
7564,['39.37 inchesl 1OOcm']
7565,['50 cm']
7566,['50 cm']
7567,['198 lB']
7568,['330 lb']
7569,[['8 V']]
7570,['8']
7571,['Not found']
7572,['Not found']
7573,['Not found']
7574,['100 g']
7575,['27cm']
7576,['35cm']
7577,[None]
7578,['43cm']
7579,['120cm']
7580,['12.4in/31.5cm']
7581,['12.4in/31.5cm']
7582,"['10""']"
7583,"['10""']"
7584,['Not found']
7585,['1OCM']
7586,['29CM']
7587,['330 LB']
7588,['Not found']
7589,['59 kg']
7590,['ALTEZZA 10 CM']
7591,['ALTEZZA 10 CM']
7592,[None]
7593,['31 g']
7594,['@l0cm']
7595,['12.2cm/4.']
7596,['Not found']
7597,['Not found']
7598,['Not found']
7599,['90 cm']
7600,[None]
7601,[['1.2 w']]
7602,['Not found']
7603,['Not found']
7604,['Not found']
7605,['1.5']
7606,[None]
7607,['54.5cm']
7608,['2.2 cm']
7609,['12 cm']
7610,['147']
7611,"['6.9""']"
7612,['Not found']
7613,['Not found']
7614,['18cm']
7615,['32cm']
7616,['298 g']
7617,['13 cm']
7618,['35 cm']
7619,['5.1in']
7620,['8']
7621,['60 cm']
7622,['60 cm']
7623,['Not found']
7624,['Not found']
7625,['90 cm']
7626,['2']
7627,['7.86 in /20.0 cm']
7628,['7.86 in /20.0 cm']
7629,['Not found']
7630,[None]
7631,[None]
7632,['cm(78.-']
7633,['01']
7634,['Not found']
7635,[None]
7636,[None]
7637,['Not found']
7638,['Not found']
7639,['Not found']
7640,['Not found']
7641,['Not found']
7642,[['100-240 V']]
7643,['43 LB']
7644,[['011 V']]
7645,['Not found']
7646,['Not found']
7647,['Not found']
7648,['FOR DRAWER WIDTH: 4OOMM']
7649,['FOR DRAWER WIDTH: 4OOMM']
7650,[None]
7651,['4 Inch']
7652,['4 Inch']
7653,['Not found']
7654,['13630533 G']
7655,[None]
7656,['0 KG']
7657,['Not found']
7658,['8cm/3.lin']
7659,['8cm/3.lin']
7660,['Not found']
7661,['Not found']
7662,['4.13 in / 10.5 cm']
7663,['4.32 in / 11 cm']
7664,['29cm / 11.4in']
7665,[None]
7666,['56.8 cm']
7667,['Not found']
7668,[None]
7669,[None]
7670,[None]
7671,['33.2 cm']
7672,['170 cm']
7673,['Not found']
7674,['45cm']
7675,['Not found']
7676,['Not found']
7677,['Not found']
7678,['Not found']
7679,['2Ocm/7.87in']
7680,[None]
7681,['2Ocm/7.87in']
7682,['0 125 mm']
7683,['0 125 mm']
7684,['32 G']
7685,['15 cm']
7686,[['280 w']]
7687,['Not found']
7688,['3 Inch']
7689,['3 Inch']
7690,['6.3 in']
7691,['17.0 cm']
7692,['454 G']
7693,['9cm']
7694,['7cm']
7695,['450ml']
7696,[['120 v']]
7697,['Not found']
7698,['Not found']
7699,['Not found']
7700,['Not found']
7701,['Not found']
7702,['Not found']
7703,['105 g']
7704,['15 cm']
7705,['Not found']
7706,[['5 w']]
7707,[['277 v']]
7708,['Not found']
7709,['Not found']
7710,['Not found']
7711,['25 cm']
7712,['25 cm']
7713,['Not found']
7714,['725 g']
7715,[None]
7716,[None]
7717,['97 cm']
7718,['6']
7719,['3lmm']
7720,['Not found']
7721,['1']
7722,"['35 cm(13.8""']"
7723,['Not found']
7724,[None]
7725,['3.2cm']
7726,['3.2cm']
7727,['Not found']
7728,['Not found']
7729,['Not found']
7730,['Not found']
7731,['9. 1cm/3. 5in']
7732,['30 kg']
7733,['3.14in /8cm']
7734,['3.14in /8cm']
7735,['Not found']
7736,[['120 v']]
7737,['Not found']
7738,[None]
7739,['6']
7740,['20 G']
7741,['Not found']
7742,"['17.59""']"
7743,"['cm(31.5""']"
7744,['140']
7745,['Not found']
7746,['Not found']
7747,['63 g']
7748,['8cm/3.15in']
7749,['8cm/3.15in']
7750,['Not found']
7751,['1.1 cm']
7752,['1.1 cm']
7753,['Not found']
7754,['Not found']
7755,[['220-240 V']]
7756,['B14cm']
7757,['B14cm']
7758,['140 cm']
7759,['Not found']
7760,"['7.08""']"
7761,"['7.08""']"
7762,['Not found']
7763,['Not found']
7764,['Not found']
7765,['140x14Ocm/55x55in']
7766,['140x14Ocm/55x55in']
7767,['2.44 in / 6.2 cm']
7768,['2.44 in / 6.2 cm']
7769,['440 LB']
7770,['440 LB']
7771,[None]
7772,['15 LB']
7773,['Not found']
7774,['Not found']
7775,['H11']
7776,['18.5 cm']
7777,['17cm .']
7778,['Not found']
7779,['9.04']
7780,['9.04']
7781,['Not found']
7782,['Not found']
7783,['Not found']
7784,['Not found']
7785,"['20.5""/520mm']"
7786,"['190mm/7.5""']"
7787,[None]
7788,[None]
7789,['162mm']
7790,['162mm']
7791,['75cm']
7792,['120cm']
7793,['9cm/ 3.54in']
7794,['9cm/ 3.54in']
7795,['44.9cm']
7796,['0 g']
7797,['4.9 in / 12.5 cm']
7798,['16.0 cm']
7799,['4CM']
7800,['3.1CM']
7801,['3.1CM']
7802,['60 G']
7803,['Not found']
7804,['11.3 KG']
7805,['9']
7806,['Not found']
7807,['Not found']
7808,['Not found']
7809,['15cm']
7810,[None]
7811,"['10""']"
7812,"['10""']"
7813,['5.5 in / 14.0 cm']
7814,['5.5 in / 14.0 cm']
7815,['30.5']
7816,['Not found']
7817,['Not found']
7818,['Not found']
7819,['15.25 Oz']
7820,"['43""']"
7821,['55.5 cm']
7822,['20 POUND']
7823,[None]
7824,['16 G']
7825,['Not found']
7826,[['220 V']]
7827,[['1400 W']]
7828,['Not found']
7829,['Not found']
7830,['30cm']
7831,['Not found']
7832,['Not found']
7833,['Not found']
7834,[['1600 W']]
7835,[['220 V']]
7836,['Not found']
7837,['Not found']
7838,['Not found']
7839,['5 kg']
7840,['5 kg']
7841,['125 mL']
7842,['Not found']
7843,['5']
7844,[None]
7845,['Not found']
7846,[['300 W']]
7847,['Not found']
7848,['10 Pcs']
7849,['Not found']
7850,['Not found']
7851,['Not found']
7852,['150 g']
7853,['Not found']
7854,['Not found']
7855,['76 cm']
7856,['3']
7857,[None]
7858,['15cm']
7859,[None]
7860,['330 mL']
7861,['Not found']
7862,['34MM']
7863,['107MM']
7864,['34MM']
7865,['250 ml']
7866,['550 LB']
7867,['4.05 inch']
7868,[None]
7869,['Not found']
7870,['8Omm']
7871,[None]
7872,['5']
7873,['30cm']
7874,['4cm']
7875,['4cm']
7876,['19cm']
7877,['4cm']
7878,['4.7in/12cm']
7879,['Not found']
7880,['12cm']
7881,['286 lb']
7882,['90 cm']
7883,['90 cm']
7884,['12.5cm/4.92in']
7885,['Not found']
7886,['69 G']
7887,['12 Lb']
7888,['300mm']
7889,['2.9 KG']
7890,['Not found']
7891,"['13.4""']"
7892,['355 ml']
7893,['1']
7894,['35cm']
7895,['31.4 in / 80.0 cm']
7896,['31.4 in / 80.0 cm']
7897,[['7.4 v']]
7898,['Not found']
7899,"['2.6""']"
7900,['10.5cm']
7901,['10.5cm']
7902,['Not found']
7903,"['56.3""']"
7904,['2267 g']
7905,['Not found']
7906,['Not found']
7907,['15 G']
7908,['Not found']
7909,['Not found']
7910,['150 kg']
7911,['Not found']
7912,"['36.25""']"
7913,[['1370 W']]
7914,['Not found']
7915,[['10 V']]
7916,['6.1 in / 15.5 cm']
7917,"['3.75""']"
7918,"['3.75""']"
7919,[None]
7920,['Not found']
7921,"['300 cm( 118.1"" )']"
7922,"['300 cm( 118.1"" )']"
7923,['Not found']
7924,['Not found']
7925,['Not found']
7926,['4.5 in/11.cm']
7927,['15cm']
7928,['15cm']
7929,['300 cm']
7930,['300 cm']
7931,['30cm/11. 8in']
7932,['5']
7933,['Not found']
7934,['2.6cm/1.02']
7935,['2.6cm/1.02']
7936,['Not found']
7937,['Not found']
7938,['Not found']
7939,['16.25cm']
7940,"['4.5"" /11.4cm']"
7941,['80']
7942,"['30""']"
7943,['Tall Walkthrough Height 2.12m']
7944,['Tall Walkthrough Height 2.12m']
7945,['0']
7946,[None]
7947,[None]
7948,[None]
7949,['7CM']
7950,['7CM']
7951,['Not found']
7952,['75cm']
7953,['13.4 LB']
7954,['Not found']
7955,['2813IN']
7956,['5']
7957,['1.38in']
7958,['1.38in']
7959,['Not found']
7960,['D 33mm']
7961,['6 LB']
7962,['Not found']
7963,['Not found']
7964,['Not found']
7965,['5.7 in / 14.5 cm']
7966,['5.7 in / 14.5 cm']
7967,['1']
7968,['7 g']
7969,['9.6cm']
7970,[None]
7971,['9.6cm']
7972,[None]
7973,[None]
7974,['Not found']
7975,['6cml 2.36in']
7976,['0']
7977,['6cml 2.36in']
7978,['22cm']
7979,['Not found']
7980,['110 LB']
7981,['4cm']
7982,['Not found']
7983,['Not found']
7984,['Not found']
7985,['Not found']
7986,[None]
7987,['3.1 in / 8.0 cm']
7988,['3.1 in / 8.0 cm']
7989,[None]
7990,[None]
7991,[None]
7992,['Not found']
7993,['Not found']
7994,"['15""']"
7995,['18cm']
7996,['12cm']
7997,['18cm']
7998,['20cm']
7999,['20cm']
8000,['Not found']
8001,['Not found']
8002,['Not found']
8003,['32mm / 1-1/4 inch']
8004,['32mm / 1-1/4 inch']
8005,[None]
8006,['717117']
8007,['Not found']
8008,[['1500 W']]
8009,['331 lb']
8010,['90 g']
8011,['0 L']
8012,['44611 Orange Metal Flake Shift Knob with 16mm x 1.5 Insert (White 07 Master Sergeant)']
8013,[None]
8014,['30 g']
8015,[['6 v']]
8016,['8 G']
8017,['Not found']
8018,"['5.9""']"
8019,['18cm']
8020,['Not found']
8021,['Not found']
8022,['Not found']
8023,['15cm']
8024,['8Ocm']
8025,['Not found']
8026,['1']
8027,['1.5in']
8028,['Not found']
8029,[None]
8030,['0.86x0.55 inches']
8031,['60']
8032,['5.5cmv2.17in']
8033,['Not found']
8034,['Not found']
8035,['Not found']
8036,"['26""']"
8037,[None]
8038,['Not found']
8039,['5cm/1 . 97in']
8040,['5cm/1 . 97in']
8041,['0']
8042,['0']
8043,['Not found']
8044,['Not found']
8045,['Not found']
8046,['Not found']
8047,['Not found']
8048,[None]
8049,['1 Ocm']
8050,['1 Ocm']
8051,['330 LB']
8052,['98 cm']
8053,['6']
8054,['Not found']
8055,['Not found']
8056,['Not found']
8057,['16. 5cm']
8058,['5. 5cm']
8059,['1.57in/4cm']
8060,['1.57in/4cm']
8061,['Not found']
8062,['Not found']
8063,['Not found']
8064,['12 cm']
8065,['4 cm']
8066,['12.5cm_']
8067,['8']
8068,['7.5 in']
8069,[None]
8070,[None]
8071,[None]
8072,[None]
8073,['1Ocm']
8074,['1Ocm']
8075,['8']
8076,['285 LB']
8077,"['32.7cm/12.9""']"
8078,['Not found']
8079,['2.8 CM']
8080,['2.8 CM']
8081,[['5 v']]
8082,[None]
8083,['18cm']
8084,['24cm']
8085,['14cm']
8086,['14cm']
8087,['Not found']
8088,['Not found']
8089,['Not found']
8090,['150 G']
8091,['5.4 cm']
8092,['7.38 in:']
8093,['Not found']
8094,['Not found']
8095,['25mm']
8096,['25mm']
8097,['9.5cm']
8098,['9.5cm']
8099,['Not found']
8100,[None]
8101,['Not found']
8102,['40 LB']
8103,['Not found']
8104,['300']
8105,['75cm']
8106,['120cm']
8107,['120cm']
8108,['00']
8109,['cm(59.']
8110,['cm(59.']
8111,['7.2 cm / 2.8 inch']
8112,['15 cm']
8113,['Not found']
8114,[['6761766 V']]
8115,['Not found']
8116,['3 Moduli']
8117,['3 Moduli']
8118,[None]
8119,['[40*40*4CM]']
8120,['15pcs']
8121,['24cm / 9.43in']
8122,['24cm / 9.43in']
